Date,Close,High,Low,Open,Volume,RSI,EMA_9,SMA_5,SMA_10,SMA_15,SMA_30,MACD,MACD_signal,target
2020-03-12,5914.101202096787,4670.638868592626,4521.575925977967,4637.5137702338125,129845500,37.18808422693154,5823.797679372161,5027.632708616447,5097.313266869224,4834.458996430763,5271.70451452523,-238.67981357451015,-139.65891327042684,0
2020-03-13,4182.248551538817,4604.388671875,4604.388671875,4604.388671875,0,19.085848967282686,4278.287763683952,3813.1651933409976,5063.891748486427,4663.287486251958,6178.688441093743,-184.5610517455395,-207.3413352134048,0
2020-03-16,3887.986969412005,4604.388671875,4604.388671875,4604.388671875,0,36.64663340034274,5523.169978973371,4389.537275695963,5537.5860430175435,4697.066665852704,4440.557208779681,-217.23258068677018,-97.27067045140035,1
2020-03-17,3934.512575117636,4558.841774940491,4240.0126953125,4550.560500144959,212200000,30.103757203305342,4865.5552791296905,5594.74558661607,4241.312841123194,5688.017625657312,4955.272975445151,-258.93425101381655,-198.72266567652096,1
2020-03-18,4273.517226137379,4455.325109375,3946.0267929687498,4240.012,180053500,35.43837061432982,5180.064658937003,4590.378143263488,3054.1629201728133,5179.278709141398,5786.5794400973255,-326.94818142614486,-182.7107698350749,0
2020-03-19,2948.3322423925415,4136.496438697077,3850.79248046875,4136.496438697077,264419000,23.09318742958246,6227.69333831928,4356.043747721293,5509.6017421873685,5915.595879920685,5070.332965566395,-343.7119143475937,-228.59468996423783,1
2020-03-20,5204.40551365373,4459.465341827811,3581.650437029765,3809.3854359160505,335132000,16.07992308496277,4197.758803751815,2991.5034296490594,4861.230929588091,5525.250945368541,6620.709899023013,-414.70084670447943,-254.99672964671478,0
2020-03-23,3717.0080647359014,4140.637399918877,3647.901549328531,3941.886804722771,217843500,9.955076355647936,4773.443602893899,2829.972702100892,4772.363439185333,5481.839177238603,5383.901581301587,-374.6700729129367,-260.8664186367714,0
2020-03-24,2578.3085720214167,4136.496298828125,3685.166872829861,3685.166872829861,253971000,6.29732836176692,4716.393643202622,2179.9066541434026,3478.2781495474305,5587.8114627996865,5285.220133885459,-500.0193520483933,-375.03597162883057,1
2020-03-26,5609.3971187495135,4467.747845736417,3850.792860551314,3850.792860551314,331633000,37.29931212700686,3338.0785190415904,3733.881103318084,3300.8923159547508,3898.762088918613,3799.301504509753,-476.45617567965496,-324.47859604211004,0
2020-03-27,4414.823883488729,4881.810457371541,4434.621713184834,4438.762349705082,269683000,40.656367484704035,3654.015380853302,3200.276139954258,4296.927882456344,4603.457992205967,6381.655764113626,-339.0917008137784,-330.132240670792,0
2020-03-30,4015.955981861745,4600.247208932837,4268.996284797259,4538.137660657416,159964500,31.024601947437873,4645.93061726894,3636.388610338489,3606.0291931561464,4174.038206545999,5390.374483759255,-327.0075989137755,-302.46641207387586,0
2020-03-31,3672.0580411198916,4728.606870404412,4542.278228400735,4687.200505514706,182638500,51.79930049634088,5082.560158796124,4802.785534116377,4865.044842243136,3134.753135147169,4878.975785074823,-310.5389936494942,-351.74632891928667,0
2020-04-01,3109.9628427859884,4761.73309548928,4492.591659657277,4604.388871464416,152831500,45.94403548482493,4567.453109243135,4446.239296757036,3609.5111200142755,4976.7817439299415,4168.820008343995,-269.78904486797126,-334.1068285060304,1
2020-04-02,5167.376379587029,4529.8575735039285,4438.7635455175605,4529.8575735039285,136623500,29.563073372112676,4094.5529828255694,4927.703813781767,4567.9355391446015,3505.0044251836944,4896.020914955761,-169.9607476161073,-162.1022477264509,0
2020-04-03,4532.534792587617,4579.544026174363,4442.903019968438,4521.575114450637,110506000,59.23690270092329,4985.606856154687,3707.972802377872,3544.2324553983663,3459.2339884459943,4597.160660575443,-113.6034554785797,-295.0703068004228,0
2020-04-06,4180.254439492943,4753.451183794682,4550.559974730275,4571.263159328684,78184000,54.28777580893412,4210.521011034827,5179.582861675457,4305.8560761287035,4084.9597615912203,3942.5190641129448,-177.70077433478772,-250.90168939170988,1
2020-04-07,4661.8596609128645,5051.577247734306,4620.950990550398,4749.3107402879095,149153500,49.33184748322173,4617.685265755165,4232.775988589656,5366.463506641694,4449.061169807147,4545.937677734674,-29.03914169246903,-145.08379111032548,0
2020-04-08,4349.966863918889,4687.200251635981,4538.1373461069215,4683.059615371284,106111500,55.129838910013966,4567.474921682663,4832.070193227435,4878.527399796604,3724.564262486856,4730.9642474999555,-55.66426467006039,-125.18650400728049,1
2020-04-09,4905.688866936235,4716.185294225453,4554.700459743633,4637.513195375335,89997000,81.1750915127098,4432.05949049617,4881.453840106997,3466.379925193759,4357.122179047751,6018.331423348142,-63.02701314627923,-177.37896831821425,0
2020-04-13,4849.461348445184,4649.9343372691765,4538.137162642045,4587.824795809659,58043000,70.78676653915574,5438.861554481594,4659.44684875939,4860.982084202853,5029.529125385969,4484.063905335915,-92.3410030797203,-183.30361157695174,0
2020-04-14,2942.1515305475214,4629.232607802584,4509.154123342589,4558.841772084656,95796000,75.50825533090963,4735.707479955877,4491.185347087275,4003.8481903938386,4691.089572738441,4148.959638668827,-82.22554085407135,-157.0121909173011,1
2020-04-15,5075.36971640332,4662.356279733079,4509.152743010056,4567.121648797146,95342000,73.91251849493021,4092.0125800795254,5111.070509464999,4821.78394154109,5209.201779349556,5192.123926128061,-48.31898630386316,-198.86433362373995,0
2020-04-16,4146.204827047243,4571.262859315363,4293.840203904014,4542.278402779849,176990500,45.52783193240429,4627.673267903411,5132.643587373592,4795.590127052237,5078.764737632272,4128.147579462245,-116.61911329046771,-150.10596754986003,1
2020-04-17,5032.531123909595,4509.15385719686,4372.512831221198,4389.075379824309,160935500,50.95963939055666,5943.784366289,4364.886813792263,3854.9237786405397,4112.868344563845,5630.715047301912,-153.5930557457591,-64.92364405567507,0
2020-04-20,4911.284467777387,4554.701542075163,4413.919858047386,4496.732613357844,90744000,34.80580382475045,5170.55180953321,4282.52818307869,4064.7725820446335,3211.042779638342,4729.758266528661,-20.142540575306796,-52.16673387017523,0
2020-04-21,4747.1785886769085,4511.283257063045,4347.0068359375,4511.283257063045,73431000,31.793830881829294,4641.239051107616,5190.310764776473,5012.144329969203,4149.8911406192965,5134.504001117876,-68.39119678141377,-50.018368915516994,1
2020-04-22,4836.777030572811,4410.19149308719,4250.127236413538,4347.008233873907,107263500,39.63027774424342,4744.393408415973,5111.428842733059,4301.751408552013,3166.9509109515457,4096.788688137731,-97.39360973736194,6.253514825727962,0
2020-04-23,3078.6227810557384,4418.6154799461365,4313.31005859375,4363.856660842896,105419500,37.928362119215,4574.631458298948,5685.104698583119,4473.835667510565,4590.931910459967,3956.540443049067,-169.7876875457382,-156.78496723659626,1
2020-04-24,4501.528632504288,4330.159846608231,4144.822265625,4313.310975609756,131149500,38.7511318391096,3895.7101980482003,3746.2386763014165,4650.939516752113,3670.357805199193,4062.1079736774514,-72.77520024201186,-66.54652968343062,0
2020-04-27,3534.7781998128385,4229.065150107107,4090.062012703188,4161.669689547631,151103500,8.333267136359275,4643.850250730972,5104.28574344955,4969.525277075606,5496.451397985664,4353.652536832637,-24.698710262302455,-111.85457036358076,1
2020-04-28,4305.677929331222,4191.155501655911,4047.940137780231,4178.518851902174,180488000,21.10652126609608,4216.64258636304,4310.945352128879,4196.130799950083,4235.400020448928,4086.7090925749594,-137.28114139206917,-76.54401758800446,1
2020-04-29,4493.600123334594,4085.8505859375,4043.7284149484535,4064.789500442977,121161000,16.2839475121651,3706.1190763786126,4122.101126989604,4799.576517111055,3486.26789042477,4512.801319121255,-131.4724555060759,-243.65315771247862,0
2020-04-30,4355.185554094171,4422.827597051801,4111.123556878627,4111.123556878627,174081000,37.13949588839979,3980.4755934630075,5375.395546046013,3383.0269343270274,4600.939474442161,4121.582053091138,-92.99887726207719,-93.44429709254176,0
2020-05-04,3659.1695510864233,4464.951153166906,4212.218069025383,4338.584611096145,114497500,36.02794047410402,4614.505696776309,5446.685654420603,3641.3860271024096,3914.7050032315997,3867.4202027924707,-122.50074493879455,-88.57829201063953,1
2020-05-05,5021.689260315898,4498.647371319182,4380.705305404446,4397.554171963694,118643500,37.29275762640056,4490.801288546,3490.1983818720946,4969.85877753721,3546.2008999062414,4952.305392063849,-20.48449910632013,-78.2284373861727,0
2020-05-06,3963.819899303625,4523.921319699755,4464.950278288399,4477.586930019404,86395500,52.544402177796165,4375.803984877875,4292.754549815651,3611.9390663952945,4031.2356166942404,5279.655106357128,-154.97679119714587,-147.6224554976118,1
2020-05-08,4329.590495541209,4549.194452305767,4338.583598032353,4502.860064365616,123028000,49.93773429187047,4343.757200456225,4018.7675350145855,3767.2965332719345,4058.368837221927,4051.7110353581074,-80.9487785260931,-91.59563940417597,1
2020-05-11,4757.384217836317,4486.011094911915,4418.615623063473,4418.615623063473,40615500,40.63938776151171,4735.274688530155,3264.708523746687,2674.8293063931305,4783.062992672155,4973.469876089242,58.361806130103446,-62.973171127314615,1
2020-05-12,5133.91758876969,4498.648897719109,4237.491377439535,4498.648897719109,118660000,47.49848340954385,4583.989102271749,3289.469600316158,4157.356213452396,3577.560759269827,4171.79805945166,-91.04516880845478,-64.17285458351029,0
2020-05-13,4242.312463733566,4355.433333842955,4283.825629127936,4347.008897994129,94973000,47.97432578803631,3744.554401727734,3469.452727426333,3852.908510899912,3259.8623684162994,5615.8543264350865,32.50734450576,-86.93399466864206,0
2020-05-14,3635.0766647522696,4304.886540110518,4132.185612376144,4271.188798113567,131268000,50.2807119716222,5883.393722582521,4299.3448181268295,4400.572929840886,4394.037279764096,3452.2942276088083,17.95802790470492,-1.1397716417213886,1
2020-05-15,3652.9519048463703,4208.004661631809,3942.634998285658,4144.821408454153,205790000,35.47131168336679,5416.013425707593,4456.419898989234,4994.574910808718,3799.3609940268725,3479.0926489775093,-87.15237831504264,-86.4756306710173,0
2020-05-18,2809.5298992590065,4081.638642157988,4001.606511919596,4043.728685729276,139997500,46.179928404372085,2884.02556051443,4509.3937899740195,3550.7941707766795,3676.9191572784093,4516.709223475618,-145.7678179822679,-19.429894215998118,1
2020-05-19,3330.399191648904,4178.519414396367,3942.63525390625,4077.426202757746,128504500,24.20963658833581,4187.96043353385,1150.4162004139116,4267.978815465397,4573.113947381698,4451.466216037203,-64.04263422847936,-131.7715669268208,1
2020-05-20,4464.251453135395,4043.728685729276,3951.05990334798,3976.333207633788,119158000,53.33739829776323,4133.885121605745,3996.506012922575,5051.200601846878,3878.9295382312484,4386.835369703633,-76.97163098863467,-141.77851905110072,0
2020-05-26,3973.653568952527,4212.216168102364,4022.666440537758,4022.666440537758,176076500,60.747286213278095,3654.3471021826535,4725.545843423965,3461.7538058147893,3069.3467802701907,4203.124701461914,-117.79707761415341,1.625232464586972,0
2020-05-27,3969.899577232915,4212.217947507553,4090.0636270298337,4186.944639822507,151753500,48.53359936943339,4941.551439432349,3467.5224442239187,4837.845335594111,4528.051427129599,4704.917909129788,-88.82802936234667,-12.834888673603572,1
2020-05-28,4889.153269988881,4481.798877921388,4212.2169905276205,4212.2169905276205,229233000,48.21189728030197,4720.039923598235,4508.956829620144,4183.410666015342,3324.782034013083,4999.21870420061,-89.60227980595315,-132.0920098044092,0
2020-05-29,4706.461483623085,4460.7378070809245,4372.28125,4460.7378070809245,399414000,43.75848902687979,5728.290318407144,4594.080456057103,3754.9620747280483,4155.030666454729,3727.7619721616875,-118.33068247990612,-115.4957268962473,0
2020-06-02,3894.8325497042624,4633.438155900187,4414.4028976212685,4431.251763642724,181369500,59.75346020697911,4947.947403533642,4195.714012464356,4478.461854950242,4687.479998487742,3800.592728595576,-5.719992242168342,-99.45877487485251,1
2020-06-03,5216.389185306672,4869.3232421875,4549.194724535035,4557.6191592101,279673500,67.75013815372127,4209.70152594326,4969.72721718234,3276.5630256046243,2808.3284915680583,4375.038101395536,-7.458833971838384,-5.002678980450071,1
2020-06-04,6091.705880899522,5046.236248009769,4717.683303648532,4869.323124122949,236158500,65.56798000909542,4457.234283287213,4622.9569058543275,3447.083720660955,4695.051995002288,4354.088315909235,135.27948196216568,-13.56972257056501,0
2020-06-05,3581.1395495138513,4932.50641844637,4705.046686084198,4877.74759398881,88157500,64.52090049092823,4963.254886713646,5878.048960990155,4409.88004767107,5435.176020081877,4191.379597965103,124.57316948041026,-51.474712964856735,1
2020-06-08,6121.461965021494,4991.477590787209,4848.26219999669,4848.26219999669,173557500,73.496242219939,6160.5386776052155,3536.1078914031905,5604.817112395527,3358.8669594528174,3891.9312870124427,103.85765896630478,-27.358747365397463,0
2020-06-09,3889.940113561741,5050.447525957553,4881.958867877234,5004.113144985466,100110000,68.85732311829136,4770.578815143803,4049.9911694442835,2912.644145064556,5880.465214341646,3382.363793872173,140.43368410437452,83.94826850384621,0
2020-06-10,3294.979006439484,4940.930203983701,4713.470501498518,4886.17138671875,115382500,79.74989713904576,5024.547708249469,4751.667046142741,3462.4956805622987,5106.49653718616,3971.5453358660493,107.42026812595583,109.07598558427713,1
2020-06-11,5993.395206957165,4894.595258685904,4721.89439327616,4844.048663931833,85187500,66.86671262976503,4943.270209984665,4430.417256585529,5134.9508815706195,3888.2590054998554,5446.500355756556,150.7977345359164,72.95723937305306,0
2020-06-12,3476.660474929955,4785.07922040344,4616.590515459657,4785.07922040344,96044000,78.05727107703814,4902.112278310658,4973.897607278318,4673.081878009056,5392.180603052111,4702.293602211892,159.50089494690238,151.10242510441344,1
2020-06-15,5144.285088184466,4810.351075106534,4633.43798828125,4785.077776988636,100844500,75.98265570351488,4069.895208258943,5579.998100449348,5619.105261095907,4542.768034630293,4605.745194119026,136.18584037816996,33.8961350463767,0
2020-06-16,4969.136286371257,4881.959640926785,4700.83430480957,4700.83430480957,91518500,64.32941988995786,4714.198409228079,4438.756058205257,4552.259826630238,3959.570288447793,4735.461607585072,122.13949112624813,97.560254908145,1
2020-06-17,5942.301857366116,4886.1713457441,4785.078145487325,4886.1713457441,79800000,69.13468638856288,4187.064063754788,5433.082008651663,4391.3565308420775,4466.009805257557,3686.3339492710934,206.4852562297243,18.16745792472007,0
2020-06-18,4368.947081777837,4835.625113655438,4705.04638671875,4818.776245663607,68032000,55.59046429633467,3997.8103052627184,4177.754685299023,3788.149433516426,3902.6397295429506,4916.249475576731,37.875686714556494,56.9268488369633,0
2020-06-19,2735.268626316012,4759.804832013733,4671.348282038257,4717.682665358745,110071000,66.47087152873881,4844.767050349783,5159.637873004598,4600.16055218122,4064.5636547557465,5056.391920146787,50.918665537918805,33.13689016976291,1
2020-06-22,5140.087354233839,4768.229434016809,4658.711796839745,4713.470615428278,51590500,59.06603576820984,4325.000800621201,4257.509006194289,5654.920709762108,5223.847669627409,4032.8020139633404,102.51613843120896,200.5862033572027,0
2020-06-23,4299.32880745746,4768.229473073287,4650.287401301157,4692.409569791204,69954000,57.295605274673385,3704.945882144748,4334.3803391646425,4884.039599474488,4191.293532356505,5059.992484860323,-17.182950005022747,135.6570641112497,1
2020-06-24,4569.803317046926,4852.474035933392,4751.380826851446,4759.805260941608,57333000,34.9660993346493,4512.943306496923,4190.066670815806,3168.6621120966083,4011.723270499818,4410.251450447705,110.40085613709559,143.0460937072826,0
2020-06-25,4059.3417543506453,4839.837638595114,4751.381076009825,4801.927683201419,51415000,42.687069983675116,4578.569252041663,5279.619128709392,4758.5443151916015,5242.571906305902,4226.055077318824,76.92027791915064,151.0802108659211,1
2020-06-26,5067.522856405662,4852.474258193091,4751.381044480735,4818.776520288972,57467500,27.557425035315596,4625.300584043167,4271.402695660063,6156.317154504515,6238.99886145927,5417.261599961481,-7.372089952917207,111.39011794665483,0
2020-06-29,4413.156911394563,4797.714098637115,4705.0453451954845,4751.3797219163,48796500,50.896383397233585,4229.520392131163,5366.731206153072,4276.044652459003,5130.461805297185,4015.7235269490798,18.957043323656002,61.64705834422958,0
2020-06-30,4370.3762003118445,4835.625286366879,4768.229811992427,4801.927549179653,74474000,38.053306753352885,3897.51418244749,3898.4861008574835,3828.759969940278,4308.440214213233,4619.442726603889,70.94910857592228,133.28020466860983,1
2020-07-01,5652.471385223428,4886.17138671875,4780.865968901535,4801.927052464978,63959000,62.55295112655954,4936.053618270262,4205.65207341641,4923.375761354724,3554.8891272428978,4181.429909811154,77.95863245670547,124.25012107602771,0
2020-07-02,4634.7630871218735,4945.14208984375,4852.4733283645655,4865.109977657182,75585500,53.79107935316583,4654.385129128659,2222.5798910000035,5272.531058249321,4507.187863197073,3857.4818471874246,133.7516599770538,96.44026493600839,1
2020-07-03,5597.742075869193,4974.627604859855,4919.868791258518,4945.14208984375,52219000,64.5209698758506,4566.760526888532,4638.413321268176,5230.844804984168,4699.767112113707,2672.6465736118416,95.27428620456827,61.27710245284476,0
2020-07-06,4634.779557525556,4999.90234375,4928.294643797389,4936.719079085931,67800000,66.45403829968217,4369.608257883328,5637.824946717891,4179.78742949612,5241.802419726178,4045.369664208959,148.90366835794563,83.22979162778549,0
2020-07-07,3768.1820960023897,5050.448545427274,4970.416416684057,5004.114155102254,74168000,79.91721445684148,5654.27823468568,5535.309049789487,4893.271574102132,4435.021545778292,3285.5603668157,98.2074809498081,120.75243939059646,1
2020-07-08,4093.251396034414,5277.908238564768,5037.8118542086695,5046.236288747479,106444500,87.48586362280003,5575.011046347729,5341.670834956666,3559.3775000995697,5511.261331772459,4221.141527602124,262.48692901587464,66.49033161503651,1
2020-07-09,5722.6389912027,5256.846862192622,5079.933746638063,5231.573559970543,93543500,75.2117634858409,5309.536509269857,4799.1915411448845,4205.576421245182,5970.851810394583,6011.03615668906,42.672902525949524,104.37645373294491,0
2020-07-10,4844.161331379504,5256.8471522177415,5122.056199596774,5138.905068674395,67224000,85.99492767548487,4628.627975784664,4147.589744448884,6125.487704615498,4942.199551476974,5428.02971871348,170.27439423413347,-28.969013684124818,1
2020-07-13,5094.7343158371095,5256.847697368421,5172.603343243927,5248.423261955972,86006000,90.5537185978074,5581.759873659064,3570.56148823238,5575.302665564453,5902.539910814003,4532.854389334586,193.85809001755564,133.34499620281625,1
2020-07-14,5150.933287854678,5223.1494140625,5147.3295032132055,5202.0883277154735,45616500,69.37747410783822,4387.212911638668,4708.669984647732,5220.323244390402,5121.33188371985,5769.309623029883,148.4052510816999,175.0464378867159,1
2020-07-15,6915.554518038612,5256.847256097561,5181.02734375,5223.149517276423,61468000,78.05685060433912,5250.679180881812,5137.5033065546995,5499.480090698461,5025.280693074673,5479.661060431447,112.38842185298881,178.96106265512114,0
2020-07-16,5782.040061604936,5223.1491612307855,5172.602556444681,5181.026990575698,66520500,83.50197600449718,5256.156679753578,4687.205285147683,6184.589304665678,4615.711681407338,6421.335668694731,164.60026866297883,134.87917002878612,0
2020-07-17,4646.071951592392,5206.300020105698,5088.357948452819,5168.390068502988,73348000,78.77096703996746,4307.5653889782025,4340.537275697882,4667.9002245787415,4926.009826614629,4908.795316031307,197.5916605584788,147.30224773683815,0
2020-07-20,4468.106445242884,5189.450917396172,5105.206584321559,5155.753184166327,59794500,76.70464098923543,4757.014568322239,5385.407926893202,6087.550200024082,5058.845720092865,4176.03154146892,93.48401358737559,221.3884537371749,0
2020-07-21,4213.660556973129,5252.634934948336,5138.905068674395,5138.905068674395,84159500,76.0647679900014,4884.245218541424,5277.929263889593,5078.607949158484,5013.145761079566,4357.655556092579,114.3641034140849,80.11128601803192,1
2020-07-22,4995.437821213181,5265.271331885872,5164.178122313663,5231.573595361802,44725500,61.903597023761364,5420.400666312921,4443.3375472734215,6205.363712161051,4199.664957196435,5276.4694358156175,129.43874857010178,119.61763262161466,1
2020-07-23,5181.835436911868,5235.786065870716,5172.602806829637,5206.300544984879,84026500,70.67699101729144,4771.28787714952,4854.249851288473,4907.641169709664,5206.017673161701,3867.6087855794854,227.52902445227727,168.2560242076218,0
2020-07-24,4113.585358561753,5223.149125896516,5138.90478515625,5223.149125896516,58366500,58.88848290217351,4384.51968059998,5743.475593364534,4333.223704649532,4869.6178027902415,4711.138405302317,204.08992545136368,147.2203018671638,1
2020-07-27,4538.382708964019,5172.602521452356,5054.660444415983,5138.90478515625,41972500,50.637481919680795,5096.194886076837,6625.220829115321,5648.6489323173755,6818.204026239571,6351.02935085634,178.45515619219714,130.89910317654892,0
2020-07-28,4455.157166099534,5223.148857492926,5105.206786517279,5155.753388363985,65279000,62.94740310770471,4600.851637114852,5177.532847590629,5700.605324331802,5037.388426901944,5118.832291054562,106.18701613730458,135.75890261460162,1
2020-07-29,5207.457849698621,5210.511321200718,5138.9036474251225,5210.511321200718,50262500,52.35795965758851,5081.622299324116,5352.405680704025,6111.609352679461,3537.1683484582063,4517.147818194317,133.32742092636505,58.90149781816758,0
2020-07-30,4867.839340680732,5256.84619140625,5100.9941809238535,5168.389644916241,80533500,52.736296641066374,4777.25986889623,5744.023273321626,4965.997890843474,5319.922943404401,5108.162095377094,86.11335580972451,46.186408551953534,1
2020-08-03,6089.9151007756345,5252.634782750689,4907.232976667644,5239.9981313086255,137079000,52.29082876674468,5367.018152462135,5186.311524425793,5264.337318846131,5460.338218094146,3844.096631942702,193.82429203862958,143.6336419126344,0
2020-08-04,4854.159651653377,5239.998164817331,5164.178255680103,5185.239341551555,79357000,53.2167425085836,4646.002677209264,5434.33474160061,6926.589149378364,5546.399665558558,5931.036976092807,170.24575982286967,94.6570864802987,0
2020-08-05,4139.422079526928,5239.997489738618,5138.904290579674,5223.148623212127,49393000,54.94290985117499,5678.0612037021065,4890.57399980713,5564.4813116403475,4220.55242851858,5719.413247673898,43.0150873739419,125.4868192944781,1
2020-08-06,4371.091758645777,5303.180829422923,5210.512061950879,5235.785362170527,55258500,60.10233937796416,4966.371446560308,4874.554458605106,5962.714548670599,4741.217594619084,4340.68088634229,80.28105372890091,191.69770267695878,1
2020-08-07,5563.073344732414,5294.756851344433,5189.451424706715,5277.907983082399,43621000,45.298928481987126,6174.102238591499,4050.751204559098,5171.407378566514,4069.5669028271986,5578.472064236171,88.78735159491659,97.39643524325808,0
2020-08-10,4527.241108051722,5223.148887484682,5143.116767434513,5206.300020105698,37774500,38.71447347619804,6578.2818767485,5190.031405512503,4866.671047227628,5250.13370613376,5166.645782851805,146.64881819686946,107.5728045816536,1
2020-08-11,4808.797631056777,5223.149955718624,5164.178907831478,5172.603343243927,38795500,52.34468301064177,5048.179637299781,4814.679096066076,4543.790296536111,4138.6271305610135,5647.2230211448,163.38036212014433,83.5321440975408,1
2020-08-12,5871.905011056778,5273.6953125,5189.450978434505,5202.087628544329,35612000,52.868247291402064,6239.7847753636615,5961.16786966902,5107.143073836312,6045.463872440288,4761.699724111208,127.51902545484701,68.05426231254816,1
2020-08-13,6192.382732793744,5307.3935546875,5206.300344122024,5273.695817832341,48581000,48.81692763844368,5742.8540590753055,4375.070921751957,6402.224900325243,5466.939174664631,4785.951842374317,147.81673410614246,136.63489093965325,0
2020-08-14,4447.915046416478,5395.85009765625,5256.8469335480095,5307.393538678279,57316000,71.16213672772163,4767.193360211124,6857.906416272149,5559.414271916699,4873.953736869241,5149.196050011956,41.64820107860952,106.77028385221652,1
2020-08-18,6093.359579541289,5412.698761562132,5307.393338185437,5395.849893821861,81563500,58.801244195837214,4589.636220080443,4764.028703077519,5835.171482483315,5274.572507105027,4080.1638571312515,107.10307094312817,48.37251660386643,1
2020-08-19,6606.748101141633,5400.061478697669,5315.817149856833,5357.939314277251,58793500,60.12442818244361,5077.256697899609,4838.003151836087,5042.954553256779,5626.704727664404,6151.769362881815,129.65466969188697,92.11871211285883,0
2020-08-24,3882.9119246473206,5374.789096521179,5290.544753315518,5341.091359238915,66882500,51.689919875022575,5564.525604316975,4601.788711512727,5087.941997851391,5031.5698924393555,4998.564939543263,101.8791112970057,78.77424923069889,1
2020-08-25,4989.859049859437,5374.788505560192,5311.60525510298,5324.241905194423,49211000,46.212994114871464,3938.9600264540877,5656.820517246932,5038.651824686565,3663.0435682892667,6714.18108699439,92.16599623984946,66.9614584112626,1
